Player,Team,Age,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,+/-
Joel Embiid,PHI,29,61,34.7,33.3,11.0,20.2,54.5,1.0,3.0,34.1,10.2,11.9,85.6,1.8,8.4,10.2,4.2,3.5,1.1,1.7,3.1,6.9
Luka Doncic,DAL,24,59,36.4,32.9,11.1,22.2,49.9,2.7,8.0,34.3,8.1,11.0,73.5,0.8,7.8,8.6,8.2,3.7,1.4,0.5,2.6,2.2
Damian Lillard,POR,32,58,36.3,32.2,9.6,20.7,46.3,4.2,11.3,37.1,8.8,9.6,91.4,0.8,4.0,4.8,7.3,3.3,0.9,0.3,1.9,1.8
Shai Gilgeous-Alexander,OKC,24,63,35.5,31.3,10.4,20.4,51.0,0.9,2.5,35.3,9.6,10.7,90.5,0.9,4.0,4.8,5.5,2.9,1.7,1.0,2.7,2.4
Giannis Antetokounmpo,MIL,28,59,32.2,31.1,11.2,20.3,55.0,0.8,2.8,28.5,7.9,12.3,64.7,2.2,9.5,11.7,5.6,3.9,0.8,0.8,3.2,5.3
Jayson Tatum,BOS,25,69,37.3,30.1,9.8,21.3,46.0,3.2,9.4,34.4,7.2,8.5,85.3,1.1,7.8,8.9,4.7,3.0,1.0,0.7,2.1,6.2
Stephen Curry,GSW,35,49,34.8,29.6,10.0,20.0,49.9,4.9,11.3,42.8,4.7,5.2,91.3,0.7,5.5,6.2,6.3,3.3,0.9,0.3,2.2,3.9
LeBron James,LAL,38,47,36.1,29.5,11.3,22.6,50.1,2.1,6.9,30.8,4.8,6.3,75.9,1.2,7.2,8.4,6.9,3.1,0.9,0.6,1.7,3.1
Kevin Durant,PHX,34,42,35.7,29.5,10.5,18.5,56.6,1.9,4.8,38.6,6.7,7.2,93.1,0.4,6.4,6.8,5.2,3.4,0.8,1.5,2.3,5.6
Devin Booker,PHX,26,47,34.5,28.2,10.3,20.5,50.2,2.2,5.9,36.8,5.5,6.5,84.6,0.9,3.7,4.6,5.4,2.7,0.9,0.4,3.0,4.1
Donovan Mitchell,CLE,26,63,35.5,27.5,9.7,20.3,47.7,3.5,9.3,37.8,4.6,5.3,86.7,1.0,3.2,4.2,4.5,2.6,1.5,0.4,2.4,4.6
Kyrie Irving,DAL,31,54,37.1,27.2,9.9,20.2,49.0,3.2,8.5,37.7,4.2,4.6,89.6,1.0,4.1,5.2,5.5,2.2,1.0,0.7,2.8,3.7
Ja Morant,MEM,23,55,32.1,26.7,9.5,20.3,46.6,1.6,5.0,31.5,6.2,8.4,74.6,1.1,4.8,5.9,8.1,3.3,1.1,0.3,1.7,5.5
Jaylen Brown,BOS,26,62,36.1,26.7,10.0,20.4,49.1,2.5,7.3,34.6,4.1,5.4,77.2,1.2,5.6,6.9,3.4,2.9,1.1,0.4,2.7,3.6
Trae Young,ATL,24,67,34.5,26.6,8.4,19.4,43.4,2.2,6.4,34.0,7.6,8.6,88.7,0.8,2.3,3.1,10.0,4.1,1.1,0.1,1.5,1.7
Anthony Davis,LAL,30,48,33.8,26.1,9.8,17.3,56.3,0.4,1.4,26.1,6.2,7.9,79.0,3.4,9.1,12.5,2.5,2.3,1.0,2.0,2.7,2.8
Zion Williamson,NOP,22,29,33.0,26.0,9.8,16.2,60.8,0.2,0.7,36.8,6.1,8.6,71.4,2.0,5.0,7.0,4.6,3.4,1.1,0.6,2.2,5.1
Lauri Markkanen,UTA,25,64,34.4,25.7,8.7,17.2,50.6,3.1,7.7,40.0,5.2,6.0,87.1,2.0,6.7,8.6,1.9,1.9,0.6,0.6,2.1,2.4
Julius Randle,NYK,28,75,35.9,25.4,8.6,18.8,46.0,2.9,8.3,34.3,5.3,7.0,75.7,1.9,8.3,10.1,4.2,2.8,0.6,0.3,3.1,2.2
De'Aaron Fox,SAC,25,66,33.8,25.3,9.4,18.2,51.6,1.7,5.0,33.8,4.8,6.2,77.1,0.5,3.7,4.2,6.1,2.6,1.2,0.3,2.5,1.6
DeMar DeRozan,CHI,33,66,36.5,25.1,9.0,17.8,50.9,0.6,1.8,33.1,6.4,7.4,87.1,0.5,4.2,4.7,5.0,2.1,1.1,0.5,2.6,1.3
Zach LaVine,CHI,28,69,36.3,25.0,8.7,18.1,48.1,2.8,7.3,38.5,4.8,5.6,84.8,0.6,4.0,4.6,4.2,2.6,0.9,0.2,2.1,0.5
Nikola Jokic,DEN,28,66,33.9,24.9,9.5,15.0,63.3,0.9,2.2,39.0,5.0,6.1,82.3,2.5,9.4,11.8,9.9,3.5,1.3,0.6,2.5,9.9
Anthony Edwards,MIN,21,71,36.0,24.7,9.0,19.4,46.1,2.7,7.3,37.1,4.1,5.3,76.7,0.5,5.3,5.9,4.4,3.3,1.6,0.7,2.4,1.0
Pascal Siakam,TOR,28,64,37.5,24.3,8.8,18.6,47.6,1.4,4.1,33.5,5.3,6.9,76.2,1.8,5.9,7.8,6.0,2.5,0.8,0.5,3.3,2.0
Brandon Ingram,NOP,25,37,33.2,23.9,8.7,18.2,47.7,1.6,4.0,39.9,4.9,5.6,88.0,0.4,4.6,5.0,5.4,3.1,0.6,0.4,2.6,1.2
Paul George,LAC,32,56,34.6,23.8,8.2,17.9,45.7,2.8,7.6,37.1,4.6,5.3,87.1,0.8,5.3,6.1,5.1,3.1,1.5,0.4,2.8,2.8
Jalen Brunson,NYK,26,65,34.9,23.8,8.5,17.4,48.9,1.9,4.7,41.1,4.8,5.8,83.3,0.6,3.0,3.6,6.2,2.0,0.9,0.2,2.3,1.9
Kawhi Leonard,LAC,31,46,33.6,23.7,8.5,16.7,51.2,1.9,4.7,40.9,4.7,5.4,86.7,1.2,5.2,6.3,3.9,1.7,1.5,0.5,1.6,4.0
LaMelo Ball,CHA,21,36,35.2,23.3,8.2,20.0,41.1,4.0,10.6,37.6,2.8,3.4,84.3,1.2,5.3,6.4,8.4,3.6,1.3,0.3,3.3,-4.2
Bradley Beal,WAS,29,50,33.5,23.2,8.9,17.6,50.6,1.6,4.4,36.5,3.8,4.6,84.2,0.8,3.1,3.9,5.4,2.9,0.9,0.7,2.1,0.8
Kristaps Porzingis,WAS,27,63,32.6,23.0,7.7,15.6,49.4,2.1,5.5,37.8,5.5,6.5,85.1,1.8,6.6,8.4,2.6,2.1,0.9,1.6,3.1,0.8
Jimmy Butler,MIA,33,60,33.4,22.8,7.4,14.0,53.0,0.6,1.6,35.1,7.4,8.8,85.0,2.3,3.7,6.0,5.1,1.6,1.9,0.4,1.3,0.6
Keldon Johnson,SAS,23,61,32.8,22.0,8.0,17.6,45.3,2.1,6.4,33.2,3.9,5.2,74.8,0.9,4.2,5.1,2.9,2.1,0.7,0.2,2.0,-8.0
Jalen Green,HOU,21,68,34.1,21.9,7.4,17.9,41.3,2.5,7.4,33.6,4.6,5.8,79.3,0.6,3.3,3.9,3.6,2.7,0.8,0.3,1.8,-6.4
Klay Thompson,GSW,33,63,33.0,21.8,7.9,18.1,43.6,4.3,10.5,40.6,1.7,2.0,87.3,0.6,3.6,4.2,2.4,1.8,0.7,0.4,1.9,1.3
Darius Garland,CLE,23,64,35.2,21.7,7.6,16.2,46.7,2.5,6.1,41.4,4.1,4.8,85.5,0.4,2.3,2.7,7.8,2.9,1.3,0.1,2.1,6.3
Bojan Bogdanovic,DET,33,59,32.1,21.6,7.3,14.9,48.8,2.5,6.0,41.1,4.5,5.1,88.4,0.6,3.2,3.8,2.6,2.3,0.6,0.1,1.9,-5.6
James Harden,PHI,33,53,36.9,21.4,6.5,14.6,44.1,2.8,7.3,38.4,5.7,6.5,86.7,0.7,5.7,6.3,10.8,3.4,1.2,0.5,1.9,5.6
Kyle Kuzma,WAS,27,64,35.0,21.2,8.0,17.8,44.8,2.5,7.5,33.3,2.7,3.7,73.0,0.9,6.4,7.2,3.7,3.0,0.6,0.5,2.3,0.2
Desmond Bane,MEM,24,51,31.2,21.1,7.6,16.0,47.4,2.8,7.0,40.7,3.1,3.5,88.8,0.7,4.3,5.0,4.2,2.1,1.0,0.4,2.5,6.1
Terry Rozier,CHA,29,63,35.3,21.1,7.8,18.9,41.5,2.6,8.0,32.7,2.8,3.5,80.9,0.8,3.3,4.1,5.1,2.1,1.2,0.3,1.9,-4.6
Anfernee Simons,POR,23,62,35.0,21.1,7.5,16.9,44.7,3.4,9.1,37.7,2.6,2.9,89.4,0.3,2.3,2.6,4.1,2.1,0.7,0.2,2.3,-1.2
CJ McCollum,NOP,31,67,35.1,21.0,7.8,18.0,43.6,2.8,7.3,38.4,2.5,3.2,78.8,0.8,3.7,4.5,5.9,2.5,0.9,0.5,2.0,0.3
Bam Adebayo,MIA,25,70,35.2,20.9,8.2,15.2,54.2,0.0,0.2,8.3,4.4,5.5,80.3,2.4,6.8,9.3,3.3,2.6,1.2,0.9,2.9,1.6
Jordan Clarkson,UTA,30,61,32.6,20.8,7.5,16.9,44.4,2.5,7.5,33.8,3.3,4.0,81.6,1.2,2.9,4.0,4.4,3.0,0.5,0.2,2.0,0.6
Karl-Anthony Towns,MIN,27,22,33.4,20.8,7.3,14.6,50.2,1.8,5.5,33.3,4.4,4.9,88.9,1.6,6.4,8.0,5.2,3.1,0.8,0.6,3.9,-0.2
Tyrese Haliburton,IND,23,56,33.6,20.7,7.4,15.0,49.0,2.9,7.2,40.0,3.1,3.6,87.1,0.6,3.1,3.7,10.4,2.5,1.6,0.4,1.2,-0.6
Dejounte Murray,ATL,26,67,36.4,20.5,8.3,18.0,45.9,1.9,5.4,35.0,2.1,2.5,83.1,0.7,4.7,5.4,6.1,2.2,1.5,0.3,1.4,-0.9
Jerami Grant,POR,29,63,35.6,20.5,6.9,14.5,47.5,2.3,5.7,40.1,4.4,5.4,81.3,0.8,3.7,4.5,2.4,1.8,0.8,0.8,2.4,-0.6
Tyrese Maxey,PHI,22,55,33.4,20.4,7.4,15.4,47.8,2.6,6.2,42.8,3.0,3.6,84.2,0.4,2.5,2.9,3.5,1.3,0.8,0.1,2.2,4.4
Jordan Poole,GSW,23,75,30.4,20.3,6.7,15.7,42.7,2.6,7.8,33.2,4.3,4.9,87.3,0.4,2.3,2.7,4.6,3.1,0.8,0.2,2.6,-0.7
Tyler Herro,MIA,23,61,35.2,20.3,7.3,16.7,43.8,3.0,8.1,37.7,2.6,2.8,92.9,0.4,5.1,5.6,4.3,2.4,0.8,0.3,1.6,2.2
Kelly Oubre Jr.,CHA,27,48,32.2,20.3,7.4,17.1,43.1,2.3,7.1,31.9,3.3,4.3,76.0,1.4,3.8,5.2,1.1,1.3,1.4,0.4,2.9,-5.8
Jamal Murray,DEN,26,60,33.0,20.2,7.4,16.3,45.2,2.6,6.6,39.8,2.8,3.4,82.5,0.8,3.3,4.0,6.2,2.2,1.0,0.2,1.5,4.9
Paolo Banchero,ORL,20,67,33.9,20.0,6.7,15.7,42.6,1.1,4.0,28.6,5.5,7.4,74.6,1.1,5.5,6.7,3.7,2.7,0.9,0.5,2.3,-3.3
Cade Cunningham,DET,21,12,33.3,19.9,7.8,18.7,41.5,1.4,5.1,27.9,3.0,3.6,83.7,1.0,5.2,6.2,6.0,3.3,0.8,0.6,2.8,-5.0
RJ Barrett,NYK,22,68,34.0,19.7,7.0,16.1,43.5,1.7,5.3,31.8,4.0,5.4,74.8,0.8,4.2,5.1,2.7,2.3,0.4,0.2,2.5,-1.2
Fred VanVleet,TOR,29,62,36.9,19.7,6.5,16.3,39.7,3.1,8.8,34.7,3.7,4.1,89.5,0.5,3.7,4.2,7.0,2.0,1.7,0.5,2.8,2.3
Mikal Bridges,BKN,26,75,36.0,19.4,6.9,14.7,47.1,2.0,5.1,38.9,3.5,3.9,89.8,1.0,3.4,4.4,3.3,1.5,1.1,0.8,2.0,-0.5
Domantas Sabonis,SAC,26,72,34.9,19.1,7.3,11.9,60.8,0.4,1.1,35.4,4.2,5.5,76.2,3.2,9.3,12.5,7.3,2.9,0.8,0.5,3.6,2.9
Jrue Holiday,MIL,32,62,32.7,18.9,7.1,15.1,47.1,2.3,6.2,37.9,2.3,2.6,86.6,1.1,3.9,5.0,7.3,2.9,1.2,0.4,1.7,6.8
Devin Vassell,SAS,22,37,31.1,18.8,6.9,15.8,44.1,2.8,7.1,39.1,2.1,2.7,78.0,0.2,3.6,3.9,3.6,1.5,1.2,0.5,1.5,-7.2
Franz Wagner,ORL,21,73,33.0,18.7,6.9,14.1,48.9,1.7,4.6,36.2,3.3,3.9,83.7,0.9,3.1,4.0,3.6,2.1,0.9,0.2,2.3,0.2
Kevin Porter Jr.,HOU,22,52,34.0,18.6,6.5,14.8,43.6,2.2,6.3,35.0,3.5,4.5,77.8,1.3,4.2,5.6,5.9,3.3,1.3,0.3,2.6,-5.7
Deandre Ayton,PHX,24,61,30.4,18.3,8.0,13.6,58.9,0.1,0.4,29.2,2.2,3.0,75.1,2.6,7.5,10.1,1.8,1.8,0.6,0.8,2.8,-0.6
D'Angelo Russell,LAL,27,65,32.5,18.0,6.3,13.5,46.6,2.7,7.0,39.1,2.7,3.2,84.9,0.5,2.6,3.1,6.2,2.6,1.0,0.4,2.0,0.4
Jaren Jackson Jr.,MEM,23,56,28.1,18.0,6.4,12.8,50.0,1.5,4.5,33.3,3.7,4.8,78.0,1.7,5.0,6.6,0.9,1.6,1.0,3.0,3.5,6.6
Myles Turner,IND,27,62,29.4,18.0,6.5,11.8,54.8,1.5,4.0,37.3,3.5,4.5,78.3,1.4,6.1,7.5,1.4,1.7,0.6,2.3,3.5,-0.8
Spencer Dinwiddie,BKN,29,72,34.5,17.8,5.9,13.3,44.5,2.4,6.3,38.0,3.5,4.3,81.5,0.4,3.0,3.4,6.1,1.9,0.8,0.3,2.4,-1.0
Gary Trent Jr.,TOR,24,63,32.6,17.7,6.3,14.4,43.4,2.6,6.9,37.1,2.6,3.1,83.8,0.5,2.2,2.7,1.6,0.8,1.6,0.2,1.6,-0.8
Nikola Vucevic,CHI,32,73,34.1,17.7,7.3,14.2,51.4,1.5,4.4,35.0,1.6,1.9,83.0,2.0,9.3,11.3,3.3,1.8,0.8,0.8,2.3,0.1
Michael Porter Jr.,DEN,24,57,29.0,17.3,6.4,12.9,49.3,3.0,7.2,42.2,1.6,1.9,81.1,1.0,4.5,5.4,1.1,1.1,0.6,0.5,2.0,7.9
Christian Wood,DAL,27,61,26.7,17.2,6.1,11.9,51.5,1.6,4.3,36.6,3.4,4.3,77.7,1.3,6.3,7.7,1.9,1.9,0.5,1.1,2.7,-0.5
Andrew Wiggins,GSW,28,37,32.2,17.1,6.8,14.3,47.3,2.4,6.1,39.6,1.2,1.9,61.1,1.6,3.4,5.0,2.3,1.3,1.2,0.8,2.9,3.2
Buddy Hield,IND,30,75,31.6,16.9,6.0,13.2,45.4,3.6,8.6,42.1,1.3,1.6,82.6,0.9,4.2,5.0,2.8,1.8,1.2,0.3,2.0,-1.5
Norman Powell,LAC,29,54,25.8,16.6,5.5,11.7,47.5,2.0,4.9,41.0,3.6,4.4,80.3,0.4,2.6,2.9,1.8,1.6,0.8,0.3,2.0,-2.1
O.G. Anunoby,TOR,25,60,35.6,16.6,6.2,13.1,47.2,2.0,5.3,38.6,2.3,2.7,83.9,1.4,3.6,5.1,1.9,2.1,2.0,0.7,3.0,1.5
Aaron Gordon,DEN,27,62,30.1,16.4,6.3,10.9,57.8,0.9,2.6,35.6,2.9,4.7,62.3,2.3,4.2,6.5,2.9,1.5,0.8,0.7,1.9,8.6
Josh Giddey,OKC,20,69,30.9,16.3,7.0,14.5,48.5,1.0,3.0,32.4,1.3,1.7,75.4,2.0,5.8,7.9,6.1,2.9,0.8,0.4,2.0,-1.6
Evan Mobley,CLE,21,73,34.4,16.3,6.7,12.1,55.2,0.3,1.3,21.4,2.7,4.0,68.2,2.3,6.6,9.0,2.7,1.9,0.8,1.4,2.8,4.0
Bennedict Mathurin,IND,20,71,27.7,16.3,5.2,12.0,43.1,1.3,4.0,32.3,4.6,5.6,82.8,1.1,2.8,3.9,1.4,1.8,0.6,0.1,2.0,-1.8
Wendell Carter Jr.,ORL,23,51,30.1,15.6,5.8,11.0,52.5,1.4,3.9,34.8,2.6,3.5,74.6,2.2,6.6,8.9,2.4,2.0,0.5,0.6,2.9,-1.1
Brook Lopez,MIL,34,72,30.4,15.5,6.0,11.5,52.1,1.8,4.8,37.5,1.8,2.3,77.6,1.9,4.7,6.7,1.3,1.4,0.5,2.5,2.6,4.5
Russell Westbrook,LAC,34,66,28.9,15.5,5.7,13.5,42.5,1.1,3.9,29.1,2.9,4.3,66.8,1.2,4.8,5.9,7.4,3.6,1.0,0.4,2.3,-0.6
De'Andre Hunter,ATL,25,63,31.9,15.5,5.7,12.2,46.4,1.5,4.3,36.1,2.6,3.2,82.2,0.7,3.5,4.2,1.4,1.3,0.5,0.3,3.0,-0.1
Scottie Barnes,TOR,21,69,34.9,15.5,6.0,13.3,45.3,0.9,3.0,29.8,2.6,3.3,77.4,2.4,4.5,6.9,4.7,2.0,1.0,0.8,2.2,2.1
Jaden Ivey,DET,21,66,30.6,15.4,5.2,12.7,41.2,1.5,4.4,33.1,3.5,4.8,73.0,1.0,2.9,3.9,4.9,3.0,0.8,0.3,3.2,-8.4
Kevin Huerter,SAC,24,68,29.7,15.4,5.6,11.5,48.8,2.8,6.8,40.7,1.4,1.9,71.9,0.6,2.8,3.4,3.0,1.3,1.1,0.3,2.4,3.4
P.J. Washington,CHA,24,70,32.8,15.3,5.8,13.2,43.8,2.0,5.8,34.2,1.7,2.4,72.5,1.0,3.8,4.8,2.3,1.5,0.9,1.1,2.6,-5.4
Cameron Johnson,BKN,27,35,27.9,15.1,5.1,11.2,45.4,2.5,6.3,40.1,2.4,2.9,82.2,0.7,3.5,4.3,1.7,0.7,1.2,0.3,2.0,3.4
Harrison Barnes,SAC,30,74,32.8,15.1,4.6,9.7,47.3,1.7,4.4,37.7,4.3,5.0,84.7,1.0,3.6,4.6,1.6,1.1,0.7,0.1,1.3,2.7
Tobias Harris,PHI,30,69,33.2,15.0,5.8,11.7,50.1,1.8,4.5,39.6,1.5,1.8,86.9,0.9,4.9,5.8,2.5,1.2,0.9,0.6,2.0,4.7
Khris Middleton,MIL,31,29,24.4,14.9,5.3,12.2,43.3,1.6,4.9,32.4,2.7,3.0,89.8,0.8,3.4,4.2,5.0,2.3,0.8,0.2,2.1,4.5
Alperen Sengun,HOU,20,67,28.5,14.7,5.9,10.5,55.5,0.2,0.7,30.0,2.8,3.8,72.3,3.1,5.5,8.7,3.8,2.5,0.9,0.9,3.4,-3.8
Malcolm Brogdon,BOS,30,61,25.8,14.5,5.1,10.6,48.2,2.0,4.4,45.1,2.3,2.7,87.7,0.6,3.6,4.2,3.6,1.5,0.6,0.3,1.6,2.1
Gordon Hayward,CHA,33,49,31.5,14.5,5.5,11.6,47.3,1.0,3.2,32.1,2.5,3.1,80.5,0.7,3.6,4.3,4.1,2.0,0.9,0.2,1.4,-2.3
Jonas Valanciunas,NOP,30,71,24.9,14.4,5.7,10.4,55.1,0.5,1.5,35.0,2.4,2.9,82.8,2.8,7.1,9.9,1.7,2.0,0.3,0.6,3.0,-0.8
Jarrett Allen,CLE,24,64,33.0,14.3,6.0,9.3,64.4,0.0,0.1,11.1,2.4,3.2,72.9,3.2,6.7,9.9,1.7,1.4,0.8,1.2,2.3,4.7
Collin Sexton,UTA,24,47,24.0,14.3,4.9,9.7,50.7,1.0,2.5,41.0,3.4,4.2,82.2,0.8,1.4,2.2,2.9,1.8,0.6,0.1,2.3,-0.6
Dillon Brooks,MEM,27,66,30.3,14.2,5.3,13.6,39.2,1.9,5.8,32.6,1.6,2.1,78.8,0.6,2.6,3.3,2.5,1.4,0.9,0.2,3.3,3.7
Markelle Fultz,ORL,24,53,30.2,14.0,5.8,11.4,50.7,0.4,1.4,29.7,2.1,2.6,79.6,1.2,2.8,4.1,5.7,2.4,1.5,0.4,2.3,-2.7
Tim Hardaway Jr.,DAL,31,65,30.2,14.0,4.7,11.9,39.1,2.9,7.8,37.6,1.7,2.3,76.4,0.3,3.2,3.6,1.7,0.8,0.7,0.2,1.6,1.9
Bogdan Bogdanovic,ATL,30,48,28.4,14.0,5.1,11.5,44.0,2.7,6.6,40.3,1.2,1.5,81.4,0.4,2.7,3.1,2.8,1.3,0.8,0.4,1.7,0.8
Saddiq Bey,ATL,23,69,27.8,13.9,4.5,10.9,41.5,2.0,5.4,37.1,2.9,3.4,85.8,1.2,3.4,4.6,1.5,1.0,0.9,0.2,1.6,-2.6
Rudy Gobert,MIN,30,62,30.7,13.8,5.3,8.0,66.5,0.0,0.0,0.0,3.2,5.0,64.3,3.3,8.2,11.5,1.1,1.7,0.8,1.4,3.0,0.1
Trey Murphy III,NOP,22,71,30.2,13.8,4.7,9.8,48.2,2.5,6.1,41.0,1.8,2.0,90.8,0.8,2.9,3.6,1.4,0.8,1.1,0.5,1.9,0.0
Luguentz Dort,OKC,23,67,30.5,13.8,4.6,11.8,39.4,1.9,5.6,34.5,2.6,3.3,78.2,1.6,2.9,4.4,2.2,1.3,1.0,0.3,3.3,0.5
Immanuel Quickley,NYK,23,74,28.5,13.7,4.8,10.9,43.9,1.9,5.4,35.4,2.3,2.8,82.9,0.7,3.4,4.1,3.2,1.1,0.9,0.2,2.0,3.2
Bobby Portis,MIL,28,63,25.9,13.7,5.6,11.3,49.6,1.2,3.5,33.9,1.3,1.7,77.8,2.2,7.3,9.5,1.6,1.2,0.4,0.2,1.6,0.8
Chris Paul,PHX,37,53,31.9,13.6,4.9,11.2,43.4,1.5,4.2,36.4,2.4,2.8,82.8,0.4,3.9,4.3,9.1,1.9,1.6,0.4,2.2,0.9
Jalen Williams,OKC,21,68,30.0,13.5,5.3,10.3,51.6,1.0,2.8,34.8,2.0,2.5,79.3,1.1,3.4,4.5,3.2,1.6,1.3,0.5,2.5,-0.8
Malik Monk,SAC,25,71,22.3,13.5,4.6,10.3,44.7,1.8,5.1,35.6,2.5,2.8,88.8,0.5,2.2,2.6,3.9,1.9,0.6,0.3,1.6,0.3
Jusuf Nurkic,POR,28,52,26.8,13.3,5.0,9.7,51.9,0.8,2.3,36.1,2.4,3.7,66.1,2.2,6.9,9.1,2.9,2.3,0.8,0.8,3.6,0.2
John Collins,ATL,25,64,30.1,13.1,5.1,10.0,51.4,0.9,3.3,27.1,1.9,2.3,82.0,1.1,5.4,6.5,1.2,1.1,0.6,1.1,3.2,0.0
Malik Beasley,LAL,26,73,26.5,12.9,4.7,11.9,39.2,2.9,8.3,35.5,0.6,0.8,80.0,0.4,3.2,3.6,1.6,1.1,0.8,0.1,1.3,-0.7
Dennis Schroder,LAL,29,60,30.6,12.9,4.2,10.1,42.0,1.2,3.5,34.1,3.3,3.8,87.1,0.3,2.3,2.5,4.6,1.8,0.8,0.1,2.2,1.8
Jakob Poeltl,TOR,27,64,26.8,12.9,5.5,8.7,63.4,0.0,0.0,0.0,1.8,3.0,60.1,3.3,5.9,9.1,2.9,1.8,1.0,1.3,2.8,-2.8
Alec Burks,DET,31,51,22.0,12.8,3.9,9.0,43.6,1.9,4.7,41.4,3.0,3.7,81.4,0.4,2.7,3.1,2.2,1.1,0.7,0.2,1.9,-0.1
Cole Anthony,ORL,22,54,25.6,12.7,4.5,10.0,44.5,1.2,3.4,36.0,2.6,2.9,89.1,0.8,3.9,4.6,3.9,1.5,0.6,0.5,2.6,-1.1
Jabari Smith Jr.,HOU,19,71,30.7,12.6,4.5,11.1,40.6,1.6,5.1,31.2,2.0,2.5,77.3,1.5,5.6,7.1,1.2,1.4,0.5,0.9,2.9,-7.3
Nic Claxton,BKN,23,69,29.6,12.6,5.4,7.7,70.2,0.0,0.0,0.0,1.8,3.3,53.3,2.4,6.8,9.2,1.8,1.3,0.8,2.5,2.8,1.1
Kenyon Martin Jr.,HOU,22,74,27.6,12.6,4.9,8.7,56.8,0.8,2.7,31.0,1.8,2.7,67.8,1.5,4.0,5.5,1.5,1.1,0.5,0.4,1.8,-4.5
Eric Gordon,LAC,34,63,29.1,12.5,4.3,9.6,44.6,1.9,5.0,36.8,2.1,2.6,81.0,0.3,1.7,2.0,2.7,1.5,0.6,0.4,1.1,-3.5
Tre Jones,SAS,23,60,29.2,12.5,4.9,11.0,44.4,0.6,2.4,26.1,2.1,2.4,87.0,0.8,2.7,3.5,6.4,1.6,1.3,0.2,1.5,-5.3
Lonnie Walker IV,LAL,24,52,24.5,12.4,4.5,10.0,44.8,1.7,4.7,36.3,1.8,2.0,85.8,0.3,1.8,2.1,1.2,0.9,0.6,0.3,1.3,-3.7
Derrick White,BOS,28,74,28.3,12.3,4.2,9.2,46.1,1.8,4.7,38.2,2.0,2.3,87.6,0.6,2.8,3.5,4.0,1.1,0.7,0.9,2.3,5.6
